parameter,mean,sd,q05,q95,rhat,ess
"mu_y[1074,2]",2.191,0.199,1.862,2.519,1,8056
"mu_y[1075,2]",5.508,0.19,5.192,5.824,1,7683
"mu_y[1076,2]",5.408,0.182,5.103,5.711,1,7696
"mu_y[1077,2]",5.192,0.185,4.881,5.497,1,7704
"mu_y[1078,2]",5.075,0.199,4.746,5.399,1,7372
"mu_y[1079,2]",6.905,0.214,6.552,7.264,1,8306
"mu_y[1080,2]",6.822,0.212,6.475,7.177,1,8282
"mu_y[1081,2]",6.734,0.218,6.381,7.098,1,8235
"mu_y[1082,2]",5.312,0.185,5.008,5.613,1,7619
"mu_y[1083,2]",5.231,0.179,4.94,5.525,1,7671
"mu_y[1084,2]",5.161,0.178,4.873,5.453,1,7695
"mu_y[1085,2]",4.93,0.205,4.591,5.267,1,7798
"mu_y[1086,2]",6.62,0.209,6.268,6.955,1,7928
"mu_y[1087,2]",6.575,0.209,6.222,6.913,1,7906
"mu_y[1088,2]",6.522,0.214,6.157,6.868,1,7915
"mu_y[1089,2]",6.78,0.163,6.506,7.046,1,7823
"mu_y[1090,2]",6.718,0.153,6.461,6.968,1,7827
"mu_y[1091,2]",6.657,0.148,6.413,6.898,1,7840
"mu_y[1092,2]",6.589,0.148,6.344,6.826,1,7879
"mu_y[1093,2]",6.53,0.153,6.275,6.773,1,7927
"mu_y[1094,2]",6.398,0.176,6.104,6.683,1,8041
"mu_y[1095,2]",8.086,0.174,7.794,8.37,1,7607
"mu_y[1096,2]",8.086,0.159,7.825,8.351,1,7812
"mu_y[1097,2]",8.086,0.151,7.84,8.34,1,7945
"mu_y[1098,2]",8.087,0.151,7.842,8.336,1.001,7989
"mu_y[1099,2]",8.087,0.159,7.827,8.35,1.001,7891
"mu_y[1100,2]",8.087,0.197,7.771,8.418,1,7397
"mu_y[1101,2]",4.191,0.169,3.911,4.468,1,7690
"mu_y[1102,2]",4.107,0.156,3.849,4.361,1,7591
"mu_y[1103,2]",4.038,0.15,3.787,4.281,1,7557
"mu_y[1104,2]",3.953,0.15,3.704,4.196,1,7573
"mu_y[1105,2]",3.881,0.155,3.626,4.131,1,7633
"mu_y[1106,2]",3.724,0.184,3.424,4.028,1,7852
"mu_y[1107,2]",6.5,0.166,6.228,6.774,1,8080
"mu_y[1108,2]",6.44,0.156,6.183,6.698,1,8072
"mu_y[1109,2]",6.377,0.15,6.132,6.629,1,8049
"mu_y[1110,2]",6.314,0.15,6.071,6.564,1,7781
"mu_y[1111,2]",6.234,0.157,5.977,6.496,1,7370
"mu_y[1112,2]",6.115,0.182,5.815,6.412,1,7120
"mu_y[1113,2]",6.924,0.184,6.618,7.22,1,8142
"mu_y[1114,2]",6.867,0.181,6.569,7.159,1,8161
"mu_y[1115,2]",6.798,0.182,6.5,7.093,1,8188
"mu_y[1116,2]",6.718,0.19,6.401,7.029,1,8221
"mu_y[1117,2]",7.576,0.186,7.268,7.879,1,8095
"mu_y[1118,2]",7.53,0.182,7.231,7.827,1,8066
"mu_y[1119,2]",7.493,0.183,7.19,7.792,1,8056
"mu_y[1120,2]",7.434,0.193,7.119,7.75,1,8076
"mu_y[1121,2]",5.88,0.172,5.598,6.162,1,7966
"mu_y[1122,2]",5.797,0.165,5.527,6.067,1,7926
"mu_y[1123,2]",5.708,0.163,5.438,5.975,1,7899
"mu_y[1124,2]",5.625,0.168,5.35,5.902,1,7900
"mu_y[1125,2]",5.532,0.18,5.234,5.829,1,7962
"mu_y[1126,2]",5.801,0.173,5.521,6.088,1,7754
"mu_y[1127,2]",5.746,0.166,5.474,6.022,1,7847
"mu_y[1128,2]",5.677,0.162,5.409,5.945,1,7952
"mu_y[1129,2]",5.597,0.167,5.319,5.871,1,8086
"mu_y[1130,2]",5.499,0.185,5.197,5.801,1,8029
"mu_y[1131,2]",10.201,0.357,9.611,10.787,1,8355
"mu_y[1132,2]",5.009,0.189,4.7,5.321,1,7823
"mu_y[1133,2]",4.954,0.185,4.652,5.26,1,7832
"mu_y[1134,2]",4.89,0.186,4.584,5.198,1,7854
"mu_y[1135,2]",4.814,0.197,4.486,5.139,1,7875
"mu_y[1136,2]",8.057,0.172,7.764,8.336,1,8145
"mu_y[1137,2]",8.02,0.164,7.745,8.286,1,8104
"mu_y[1138,2]",7.982,0.161,7.713,8.244,1.001,8039
"mu_y[1139,2]",7.94,0.167,7.664,8.209,1.001,7899
"mu_y[1140,2]",7.895,0.181,7.601,8.185,1,7720
"mu_y[1141,2]",4.488,0.209,4.148,4.838,1,7762
"mu_y[1142,2]",4.412,0.208,4.075,4.759,1,7817
"mu_y[1143,2]",4.33,0.213,3.986,4.686,1,7752
"mu_y[1144,2]",9.441,0.205,9.104,9.78,1,7902
"mu_y[1145,2]",9.317,0.18,9.02,9.607,1,8163
"mu_y[1146,2]",9.274,0.182,8.973,9.57,1,8223
"mu_y[1147,2]",9.186,0.204,8.853,9.52,1,8217
"mu_y[1148,2]",6.61,0.212,6.257,6.957,1.001,7258
"mu_y[1149,2]",6.47,0.206,6.128,6.807,1.001,7181
"mu_y[1150,2]",6.334,0.219,5.971,6.69,1.001,7582
"mu_y[1151,2]",6.958,0.184,6.658,7.264,1,8048
"mu_y[1152,2]",6.783,0.165,6.511,7.052,1,8150
"mu_y[1153,2]",6.691,0.163,6.423,6.957,1,8190
"mu_y[1154,2]",6.603,0.167,6.332,6.876,1,8204
"mu_y[1155,2]",6.429,0.189,6.121,6.739,1,8189
"mu_y[1156,2]",11.034,0.186,10.721,11.336,1,8008
"mu_y[1157,2]",11.036,0.165,10.761,11.302,1,8004
"mu_y[1158,2]",11.038,0.163,10.766,11.301,1,8005
"mu_y[1159,2]",11.039,0.167,10.762,11.31,1.001,8008
"mu_y[1160,2]",11.041,0.191,10.726,11.352,1,8028
"mu_y[1161,2]",5.278,0.167,4.996,5.552,1,7802
"mu_y[1162,2]",5.234,0.156,4.977,5.493,1,7917
"mu_y[1163,2]",5.189,0.15,4.943,5.437,1,8028
"mu_y[1164,2]",5.144,0.15,4.899,5.394,1,8109
"mu_y[1165,2]",5.099,0.156,4.843,5.359,1,8128
"mu_y[1166,2]",5.007,0.185,4.707,5.315,1,7987
"mu_y[1167,2]",7.193,0.212,6.848,7.548,1.001,7754
"mu_y[1168,2]",7.123,0.211,6.781,7.473,1.001,7766
"mu_y[1169,2]",7.052,0.217,6.697,7.41,1.001,7812
"mu_y[1170,2]",6.676,0.252,6.258,7.088,1,7949
"mu_y[1171,2]",6.62,0.255,6.204,7.037,1,7927
"mu_y[1172,2]",8.056,0.254,7.641,8.483,1.002,8000
"mu_y[1173,2]",7.999,0.256,7.585,8.427,1.001,7993
"mu_y[1174,2]",8.103,0.174,7.816,8.389,1,7957
"mu_y[1175,2]",8.059,0.166,7.783,8.33,1,7813
"mu_y[1176,2]",8.017,0.165,7.743,8.287,1,7712
"mu_y[1177,2]",7.973,0.17,7.69,8.249,1,7665
"mu_y[1178,2]",7.934,0.179,7.64,8.228,1,7663
"mu_y[1179,2]",7.946,0.171,7.668,8.234,1,8207
"mu_y[1180,2]",7.891,0.163,7.625,8.162,1,8217
"mu_y[1181,2]",7.834,0.161,7.569,8.101,1,8204
"mu_y[1182,2]",7.786,0.164,7.512,8.058,1,8171
"mu_y[1183,2]",7.684,0.186,7.373,7.993,1,8106
"mu_y[1184,2]",7.104,0.164,6.829,7.37,1,8607
"mu_y[1185,2]",7.062,0.155,6.804,7.313,1,8608
"mu_y[1186,2]",7.025,0.15,6.775,7.267,1,8583
"mu_y[1187,2]",6.981,0.15,6.732,7.224,1,8521
"mu_y[1188,2]",6.94,0.156,6.682,7.19,1,8453
"mu_y[1189,2]",6.857,0.18,6.559,7.152,1,8247
"mu_y[1190,2]",6.644,0.217,6.292,7.004,1,8037
"mu_y[1191,2]",6.456,0.208,6.113,6.8,1,8024
"mu_y[1192,2]",6.265,0.223,5.894,6.632,1,8056
"mu_y[1193,2]",6.229,0.211,5.884,6.575,1.001,7344
"mu_y[1194,2]",6.174,0.21,5.83,6.517,1.001,7329
"mu_y[1195,2]",6.115,0.215,5.76,6.467,1,7422
"mu_y[1196,2]",6.75,0.174,6.463,7.038,1,7622
"mu_y[1197,2]",6.684,0.166,6.41,6.957,1,7549
"mu_y[1198,2]",6.624,0.165,6.352,6.895,1,7498
"mu_y[1199,2]",6.562,0.169,6.281,6.835,1,7499
"mu_y[1200,2]",6.499,0.178,6.204,6.788,1,7519
"mu_y[1201,2]",7.223,0.168,6.95,7.502,1,7869
"mu_y[1202,2]",7.132,0.156,6.877,7.392,1,7960
"mu_y[1203,2]",7.041,0.149,6.793,7.287,1,8026
"mu_y[1204,2]",6.947,0.149,6.698,7.19,1,8027
"mu_y[1205,2]",6.851,0.156,6.59,7.104,1,7981
"mu_y[1206,2]",6.658,0.187,6.341,6.954,1,7805
"mu_y[1207,2]",6.101,0.189,5.792,6.412,1.001,7663
"mu_y[1208,2]",5.967,0.167,5.689,6.242,1.001,7896
"mu_y[1209,2]",5.914,0.166,5.639,6.186,1.001,8018
"mu_y[1210,2]",5.848,0.169,5.563,6.127,1.001,8160
"mu_y[1211,2]",5.725,0.192,5.406,6.037,1,8342
"mu_y[1212,2]",6.959,0.175,6.672,7.244,1,8063
"mu_y[1213,2]",6.877,0.167,6.602,7.149,1,8060
"mu_y[1214,2]",6.805,0.164,6.537,7.074,1,8056
"mu_y[1215,2]",6.746,0.164,6.476,7.018,1,8064
"mu_y[1216,2]",6.491,0.199,6.166,6.812,1,8107
"mu_y[1217,2]",7.618,0.171,7.335,7.9,1,8723
"mu_y[1218,2]",7.573,0.163,7.303,7.838,1,8663
"mu_y[1219,2]",7.533,0.162,7.267,7.796,1,8590
"mu_y[1220,2]",7.491,0.167,7.216,7.766,1,8473
"mu_y[1221,2]",7.454,0.177,7.161,7.745,1,8351
"mu_y[1222,2]",6.251,0.217,5.893,6.606,1,7516
"mu_y[1223,2]",6.16,0.21,5.816,6.502,1.001,7749
"mu_y[1224,2]",6.049,0.226,5.681,6.419,1.001,8067
"mu_y[1225,2]",4.929,0.188,4.615,5.24,1,7968
"mu_y[1226,2]",4.844,0.18,4.545,5.142,1,7966
"mu_y[1227,2]",4.819,0.181,4.518,5.12,1,7973
"mu_y[1228,2]",4.692,0.199,4.364,5.021,1,8070
"mu_y[1229,2]",9.903,0.19,9.588,10.216,1,8116
"mu_y[1230,2]",9.836,0.182,9.536,10.137,1.001,8182
"mu_y[1231,2]",9.766,0.184,9.46,10.075,1.001,8176
"mu_y[1232,2]",9.702,0.194,9.382,10.025,1,8112
"mu_y[1233,2]",8.898,0.21,8.548,9.245,1,7381
"mu_y[1234,2]",8.867,0.209,8.52,9.213,1,7404
"mu_y[1235,2]",8.834,0.214,8.478,9.19,1,7366
"mu_y[1236,2]",6.076,0.188,5.77,6.385,1,8179
"mu_y[1237,2]",6.002,0.182,5.701,6.305,1,8215
"mu_y[1238,2]",5.934,0.184,5.633,6.236,1,8246
"mu_y[1239,2]",5.871,0.192,5.559,6.191,1,8260
"mu_y[1240,2]",7.054,0.208,6.709,7.392,1,8064
"mu_y[1241,2]",6.999,0.207,6.655,7.339,1,7982
"mu_y[1242,2]",6.941,0.213,6.587,7.289,1,7898
"mu_y[1243,2]",7.117,0.216,6.767,7.474,1,8361
"mu_y[1244,2]",7.065,0.212,6.718,7.414,1,8363
"mu_y[1245,2]",6.915,0.231,6.539,7.296,1,8402
"mu_y[1246,2]",8.736,0.21,8.388,9.086,1,7874
"mu_y[1247,2]",8.688,0.209,8.341,9.037,1.001,7807
"mu_y[1248,2]",8.646,0.214,8.294,9.001,1.001,7747
"mu_y[1249,2]",6.128,0.191,5.824,6.446,1,7742
"mu_y[1250,2]",6.02,0.183,5.724,6.323,1,7730
"mu_y[1251,2]",5.925,0.181,5.627,6.224,1,7703
"mu_y[1252,2]",5.625,0.211,5.273,5.972,1,7427
"mu_y[1253,2]",7.608,0.209,7.273,7.958,1,7945
"mu_y[1254,2]",7.55,0.209,7.214,7.901,1,7854
"mu_y[1255,2]",7.488,0.214,7.137,7.842,1,7799
"mu_y[1256,2]",8.064,0.174,7.777,8.355,1,8198
"mu_y[1257,2]",8.009,0.166,7.737,8.286,1,8190
"mu_y[1258,2]",7.957,0.163,7.688,8.226,1,8201
"mu_y[1259,2]",7.9,0.167,7.624,8.175,1,8236
"mu_y[1260,2]",7.798,0.187,7.494,8.106,1,8317
"mu_y[1261,2]",8.446,0.21,8.097,8.792,1,8065
"mu_y[1262,2]",8.424,0.208,8.077,8.768,1,7984
"mu_y[1263,2]",8.402,0.213,8.049,8.752,1,7839
"mu_y[1264,2]",7.37,0.171,7.088,7.655,1,7956
"mu_y[1265,2]",7.309,0.163,7.039,7.578,1,7961
"mu_y[1266,2]",7.242,0.162,6.971,7.506,1,7989
"mu_y[1267,2]",7.192,0.165,6.916,7.464,1,8018
"mu_y[1268,2]",7.118,0.177,6.828,7.409,1.001,8065
"mu_y[1269,2]",7.117,0.214,6.762,7.467,1,8023
"mu_y[1270,2]",7.039,0.21,6.694,7.385,1,7957
"mu_y[1271,2]",6.805,0.227,6.431,7.18,1,7891
"mu_y[1272,2]",8.834,0.18,8.536,9.126,1.001,7984
"mu_y[1273,2]",8.751,0.164,8.483,9.018,1,8222
"mu_y[1274,2]",8.709,0.162,8.443,8.976,1,8314
"mu_y[1275,2]",8.666,0.166,8.397,8.937,1,8331
"mu_y[1276,2]",8.58,0.187,8.28,8.89,1,8289
"mu_y[1277,2]",5.656,0.164,5.381,5.928,1,7800
"mu_y[1278,2]",5.595,0.154,5.339,5.85,1,7801
"mu_y[1279,2]",5.533,0.15,5.289,5.784,1,7818
"mu_y[1280,2]",5.474,0.15,5.23,5.724,1,7843
"mu_y[1281,2]",5.408,0.157,5.152,5.671,1,7889
"mu_y[1282,2]",5.284,0.183,4.978,5.581,1,7962
"mu_y[1283,2]",4.585,0.192,4.274,4.9,1,7859
"mu_y[1284,2]",4.489,0.183,4.192,4.788,1,7817
"mu_y[1285,2]",4.298,0.182,3.999,4.595,1,7694
"mu_y[1286,2]",4.099,0.202,3.766,4.431,1,7679
"mu_y[1287,2]",9.534,0.185,9.231,9.84,1,7631
"mu_y[1288,2]",9.44,0.165,9.169,9.711,1.001,7769
"mu_y[1289,2]",9.39,0.164,9.124,9.66,1,7942
"mu_y[1290,2]",9.347,0.168,9.075,9.625,1,8109
"mu_y[1291,2]",9.255,0.192,8.94,9.569,1,8295
"mu_y[1292,2]",6.445,0.173,6.162,6.731,1,7569
"mu_y[1293,2]",6.363,0.164,6.091,6.633,1,7539
"mu_y[1294,2]",6.285,0.161,6.018,6.554,1,7544
"mu_y[1295,2]",6.201,0.166,5.932,6.477,1,7596
"mu_y[1296,2]",6.129,0.176,5.841,6.419,1,7609
"mu_y[1297,2]",8.002,0.188,7.694,8.31,1,8144
"mu_y[1298,2]",7.951,0.184,7.65,8.254,1,8038
"mu_y[1299,2]",7.901,0.186,7.596,8.205,1,7945
"mu_y[1300,2]",7.85,0.194,7.531,8.168,1,7875
"mu_y[1301,2]",10.66,0.177,10.368,10.954,1.001,8054
"mu_y[1302,2]",10.626,0.168,10.351,10.903,1,8117
"mu_y[1303,2]",10.592,0.164,10.323,10.863,1,8182
"mu_y[1304,2]",10.558,0.167,10.281,10.835,1,8245
"mu_y[1305,2]",10.488,0.191,10.175,10.805,1,8324
"mu_y[1306,2]",6.583,0.215,6.233,6.935,1.001,8004
"mu_y[1307,2]",6.534,0.215,6.181,6.886,1,8001
"mu_y[1308,2]",6.484,0.22,6.122,6.845,1,8014
"mu_y[1309,2]",7.2,0.171,6.917,7.482,1,7843
"mu_y[1310,2]",7.138,0.164,6.867,7.41,1,7795
"mu_y[1311,2]",7.072,0.163,6.805,7.342,1,7763
"mu_y[1312,2]",7.006,0.167,6.734,7.283,1,7766
"mu_y[1313,2]",6.944,0.177,6.656,7.233,1,7790
"mu_y[1314,2]",6.559,0.212,6.211,6.907,1,7906
"mu_y[1315,2]",6.503,0.211,6.154,6.85,1,8056
"mu_y[1316,2]",6.442,0.216,6.087,6.798,1,8179
"mu_y[1317,2]",5.89,0.174,5.604,6.176,1.001,8355
"mu_y[1318,2]",5.825,0.166,5.551,6.099,1.001,8338
"mu_y[1319,2]",5.755,0.163,5.486,6.024,1.001,8357
"mu_y[1320,2]",5.687,0.167,5.412,5.959,1.001,8405
"mu_y[1321,2]",5.618,0.177,5.324,5.901,1,8412
"mu_y[1322,2]",4.304,0.165,4.035,4.581,1,8234
"mu_y[1323,2]",4.218,0.155,3.964,4.476,1,7831
"mu_y[1324,2]",4.115,0.149,3.874,4.359,1,7626
"mu_y[1325,2]",4.021,0.149,3.777,4.265,1,7481
"mu_y[1326,2]",3.936,0.155,3.682,4.192,1,7324
"mu_y[1327,2]",3.728,0.185,3.418,4.028,1,7180
"mu_y[1328,2]",7.769,0.171,7.485,8.043,1,7914
"mu_y[1329,2]",7.746,0.157,7.489,8,1,8060
"mu_y[1330,2]",7.728,0.152,7.476,7.975,1,8122
"mu_y[1331,2]",7.707,0.153,7.454,7.953,1,8104
"mu_y[1332,2]",7.689,0.158,7.427,7.949,1,8015
"mu_y[1333,2]",7.644,0.19,7.34,7.962,1,7722
"mu_y[1334,2]",6.241,0.18,5.947,6.539,1,7842
"mu_y[1335,2]",6.186,0.171,5.911,6.469,1,7852
"mu_y[1336,2]",6.061,0.165,5.789,6.334,1.001,7944
"mu_y[1337,2]",6.014,0.169,5.738,6.295,1.001,7978
"mu_y[1338,2]",5.898,0.192,5.587,6.215,1.001,7959
"mu_y[1339,2]",4.249,0.185,3.944,4.554,1,8005
"mu_y[1340,2]",4.117,0.165,3.846,4.39,1,8007
"mu_y[1341,2]",4.057,0.163,3.791,4.326,1,7981
"mu_y[1342,2]",3.993,0.167,3.719,4.274,1,7939
"mu_y[1343,2]",3.871,0.19,3.562,4.187,1,7847
"mu_y[1344,2]",8.272,0.167,7.995,8.545,1,7498
"mu_y[1345,2]",8.239,0.157,7.981,8.493,1,7609
"mu_y[1346,2]",8.207,0.151,7.958,8.451,1,7719
"mu_y[1347,2]",8.172,0.151,7.921,8.419,1,7843
"mu_y[1348,2]",8.136,0.157,7.874,8.393,1,7930
"mu_y[1349,2]",8.071,0.184,7.77,8.373,1,8002
"mu_y[1350,2]",5.852,0.183,5.553,6.151,1,7848
"mu_y[1351,2]",5.784,0.178,5.492,6.07,1.001,7938
"mu_y[1352,2]",5.726,0.178,5.431,6.014,1.001,8036
"mu_y[1353,2]",5.578,0.197,5.252,5.901,1.001,8144
"mu_y[1354,2]",7.067,0.19,6.75,7.379,1,7380
"mu_y[1355,2]",6.966,0.18,6.666,7.262,1,7493
"mu_y[1356,2]",6.909,0.184,6.602,7.214,1,7585
"mu_y[1357,2]",6.86,0.192,6.538,7.175,1,7667
"mu_y[1358,2]",5.388,0.191,5.075,5.707,1,7908
"mu_y[1359,2]",5.235,0.178,4.943,5.528,1,7737
"mu_y[1360,2]",5.155,0.18,4.859,5.447,1,7661
"mu_y[1361,2]",5.005,0.198,4.677,5.324,1,7563
"mu_y[1362,2]",6.087,0.167,5.812,6.358,1.001,8045
"mu_y[1363,2]",6.016,0.155,5.759,6.266,1.001,8048
"mu_y[1364,2]",5.964,0.15,5.714,6.209,1,8055
"mu_y[1365,2]",5.906,0.15,5.657,6.152,1.001,8047
"mu_y[1366,2]",5.841,0.156,5.589,6.098,1,8050
"mu_y[1367,2]",5.724,0.18,5.433,6.02,1,8046
"mu_y[1368,2]",6.572,0.255,6.144,6.993,1,7631
"mu_y[1369,2]",6.508,0.257,6.077,6.929,1,7772
"mu_y[1370,2]",7.609,0.171,7.329,7.89,1,8178
"mu_y[1371,2]",7.551,0.164,7.281,7.823,1,8105
"mu_y[1372,2]",7.492,0.162,7.224,7.761,1,7956
"mu_y[1373,2]",7.427,0.167,7.155,7.704,1,7857
"mu_y[1374,2]",7.369,0.177,7.082,7.659,1,7833
"mu_y[1375,2]",6.122,0.186,5.822,6.432,1,8097
"mu_y[1376,2]",6.045,0.181,5.755,6.341,1,8032
"mu_y[1377,2]",5.954,0.182,5.663,6.257,1,8000
"mu_y[1378,2]",5.874,0.19,5.57,6.192,1,7804
"mu_y[1379,2]",7.29,0.191,6.979,7.599,1.001,7156
"mu_y[1380,2]",7.195,0.177,6.907,7.485,1,7124
"mu_y[1381,2]",7.151,0.178,6.861,7.443,1,7127
"mu_y[1382,2]",7.01,0.205,6.676,7.346,1,7274
"mu_y[1383,2]",6.255,0.216,5.899,6.607,1,7916
"mu_y[1384,2]",6.159,0.209,5.813,6.505,1,7630
"mu_y[1385,2]",6.067,0.223,5.697,6.434,1,7650
"mu_y[1386,2]",10.769,0.194,10.447,11.087,1,8114
"mu_y[1387,2]",10.744,0.186,10.439,11.048,1,8117
"mu_y[1388,2]",10.723,0.183,10.423,11.023,1,8101
"mu_y[1389,2]",10.636,0.217,10.28,11.001,1,7695
"mu_y[1390,2]",6.565,0.174,6.279,6.854,1,8096
"mu_y[1391,2]",6.49,0.167,6.215,6.767,1.001,8105
"mu_y[1392,2]",6.414,0.164,6.142,6.687,1.001,8117
"mu_y[1393,2]",6.344,0.166,6.073,6.62,1.001,8125
"mu_y[1394,2]",6.153,0.193,5.833,6.472,1.001,8183
"mu_y[1395,2]",7.18,0.173,6.895,7.462,1,7756
"mu_y[1396,2]",7.106,0.166,6.832,7.377,1,7734
"mu_y[1397,2]",7.048,0.165,6.779,7.314,1,7737
"mu_y[1398,2]",6.979,0.169,6.703,7.256,1,7766
"mu_y[1399,2]",6.904,0.179,6.613,7.198,1,7926
"mu_y[1400,2]",6.409,0.197,6.082,6.734,1,7377
"mu_y[1401,2]",6.248,0.182,5.944,6.547,1,7497
"mu_y[1402,2]",6.165,0.182,5.865,6.459,1,7563
"mu_y[1403,2]",5.881,0.218,5.519,6.23,1,7686
"mu_y[1404,2]",7.412,0.188,7.106,7.723,1,7931
"mu_y[1405,2]",7.331,0.182,7.03,7.633,1,7909
"mu_y[1406,2]",7.263,0.182,6.961,7.563,1,7891
"mu_y[1407,2]",7.078,0.204,6.743,7.417,1,7884
"mu_y[1408,2]",8.513,0.196,8.187,8.838,1,7016
"mu_y[1409,2]",8.478,0.188,8.168,8.789,1,7017
"mu_y[1410,2]",8.396,0.186,8.091,8.703,1,7088
"mu_y[1411,2]",8.287,0.22,7.928,8.655,1,7393
"mu_y[1412,2]",7.608,0.354,7.022,8.187,1,8227
"mu_y[1413,2]",8.275,0.213,7.924,8.624,1,8266
"mu_y[1414,2]",8.241,0.211,7.894,8.588,1,8220
"mu_y[1415,2]",8.198,0.217,7.839,8.553,1,8182
"mu_y[1416,2]",7.729,0.212,7.379,8.074,1,7924
"mu_y[1417,2]",7.662,0.212,7.315,8.009,1.001,7833
"mu_y[1418,2]",7.629,0.215,7.276,7.984,1.001,7794
"mu_y[1419,2]",5.813,0.167,5.542,6.093,1,8464
"mu_y[1420,2]",5.683,0.15,5.439,5.939,1,8353
"mu_y[1421,2]",5.661,0.149,5.419,5.915,1,8312
"mu_y[1422,2]",5.584,0.149,5.344,5.837,1,8170
"mu_y[1423,2]",5.518,0.154,5.271,5.778,1,8087
"mu_y[1424,2]",5.372,0.177,5.08,5.666,1,7983
"mu_y[1425,2]",5.709,0.257,5.284,6.129,1,7750
"mu_y[1426,2]",5.628,0.26,5.199,6.056,1,7727
"mu_y[1427,2]",6.937,0.21,6.584,7.281,1,8076
"mu_y[1428,2]",6.864,0.21,6.512,7.209,1,8053
"mu_y[1429,2]",6.797,0.215,6.435,7.149,1,8041
"mu_y[1430,2]",6.766,0.256,6.345,7.186,1,8408
"mu_y[1431,2]",6.692,0.26,6.267,7.125,1,8335
"mu_y[1432,2]",7.868,0.167,7.598,8.138,1,7841
"mu_y[1433,2]",7.826,0.155,7.57,8.076,1,7798
"mu_y[1434,2]",7.784,0.149,7.539,8.027,1,7762
"mu_y[1435,2]",7.745,0.149,7.499,7.987,1,7725
"mu_y[1436,2]",7.703,0.155,7.446,7.955,1,7702
"mu_y[1437,2]",7.623,0.18,7.326,7.92,1,7684
"mu_y[1438,2]",3.762,0.183,3.464,4.066,1,7858
"mu_y[1439,2]",3.647,0.171,3.366,3.93,1,7908
"mu_y[1440,2]",3.401,0.165,3.131,3.676,1.001,7938
"mu_y[1441,2]",3.271,0.172,2.989,3.555,1.001,7947
"mu_y[1442,2]",3.053,0.198,2.726,3.378,1.001,7946
"mu_y[1443,2]",6.014,0.166,5.744,6.287,1,7809
"mu_y[1444,2]",5.944,0.155,5.688,6.198,1,7790
"mu_y[1445,2]",5.896,0.151,5.649,6.146,1,7789
"mu_y[1446,2]",5.829,0.151,5.581,6.079,1,7784
"mu_y[1447,2]",5.777,0.155,5.523,6.03,1,7790
"mu_y[1448,2]",5.612,0.19,5.304,5.919,1,7819
"mu_y[1449,2]",7.136,0.209,6.801,7.484,1,7671
"mu_y[1450,2]",7.051,0.209,6.714,7.396,1,7700
"mu_y[1451,2]",6.974,0.214,6.626,7.325,1,7747
"mu_y[1452,2]",6.867,0.174,6.579,7.153,1,7547
"mu_y[1453,2]",6.837,0.166,6.564,7.108,1,7618
"mu_y[1454,2]",6.799,0.162,6.531,7.065,1,7764
"mu_y[1455,2]",6.768,0.165,6.498,7.039,1,7724
"mu_y[1456,2]",6.7,0.187,6.393,7.009,1,7730
"mu_y[1457,2]",5.698,0.209,5.357,6.042,1,7888
"mu_y[1458,2]",5.616,0.208,5.276,5.961,1,7916
"mu_y[1459,2]",5.535,0.213,5.187,5.882,1,7949
"mu_y[1460,2]",8.547,0.181,8.25,8.842,1,7812
"mu_y[1461,2]",8.479,0.17,8.201,8.757,1,7809
"mu_y[1462,2]",8.412,0.164,8.14,8.683,1,7734
"mu_y[1463,2]",8.282,0.17,8,8.562,1,7618
"mu_y[1464,2]",8.152,0.196,7.829,8.47,1,7485
"mu_y[1465,2]",5.556,0.353,4.972,6.136,1,7835
"mu_y[1466,2]",8.833,0.185,8.53,9.136,1,8318
"mu_y[1467,2]",8.788,0.18,8.494,9.086,1,8322
"mu_y[1468,2]",8.752,0.182,8.452,9.052,1,8254
"mu_y[1469,2]",8.704,0.191,8.39,9.018,1,8101
"mu_y[1470,2]",8.125,0.166,7.855,8.397,1,8431
"mu_y[1471,2]",8.093,0.154,7.842,8.348,1,8397
"mu_y[1472,2]",8.065,0.149,7.821,8.31,1.001,8394
"mu_y[1473,2]",8.035,0.149,7.788,8.279,1.001,8404
"mu_y[1474,2]",8.003,0.155,7.744,8.259,1,8438
"mu_y[1475,2]",7.94,0.183,7.642,8.242,1,8525
"mu_y[1476,2]",5.575,0.176,5.287,5.863,1,8125
"mu_y[1477,2]",5.508,0.167,5.234,5.782,1,8107
"mu_y[1478,2]",5.43,0.165,5.158,5.701,1,8109
"mu_y[1479,2]",5.376,0.169,5.099,5.653,1,8121
"mu_y[1480,2]",5.319,0.178,5.026,5.609,1,8143
"mu_y[1481,2]",8.104,0.184,7.8,8.405,1,8231
"mu_y[1482,2]",8.027,0.165,7.761,8.3,1,8255
"mu_y[1483,2]",7.986,0.162,7.725,8.253,1,8251
"mu_y[1484,2]",7.936,0.166,7.669,8.214,1,8215
"mu_y[1485,2]",7.836,0.194,7.525,8.157,1,7982
"mu_y[1486,2]",6.969,0.193,6.652,7.284,1,7845
"mu_y[1487,2]",6.886,0.185,6.582,7.191,1,7787
"mu_y[1488,2]",6.803,0.183,6.499,7.103,1,7915
"mu_y[1489,2]",6.556,0.214,6.196,6.897,1,7827
"mu_y[1490,2]",8.36,0.214,8.009,8.711,1,7420
"mu_y[1491,2]",8.264,0.209,7.922,8.611,1,7454
"mu_y[1492,2]",8.224,0.214,7.877,8.581,1,7566
"mu_y[1493,2]",6.958,0.19,6.645,7.267,1,8184
